,player_name,position,season,fantasy_points_ppr,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,tgt_sh,ay_sh,wopr_y,dom
190,Blake Bell,TE,2023,11.6,0.0,0,0.0,0.0,0,5,9,26.0,1,0.0387931034482758,0.0197109067017082,0.0739583805337804,0.058130081300813
191,Mike Davis,RB,2022,4.2,0.0,0,0.0,18.0,0,2,2,4.0,0,0.0136986301369863,-0.005227781926811,0.0163657196640306,0.0019102196752626
192,Ameer Abdullah,RB,2022,54.1,0.0,0,0.0,20.0,0,25,32,211.0,1,0.0722347629796839,0.0235732009925558,0.1272107052635706,0.0580516529883618
193,Ameer Abdullah,RB,2023,41.0,0.0,0,0.0,89.0,0,19,24,131.0,0,0.046875,0.011622031328954,0.0796101250631632,0.0189196995956094
194,Ameer Abdullah,RB,2024,125.2,0.0,0,0.0,311.0,2,40,47,261.0,3,0.0943775100401606,0.0088825214899713,0.148672282252218,0.1333074416489845
195,Chris Conley,WR,2022,8.600000000000001,0.0,0,0.0,0.0,0,4,7,46.0,0,0.0598290598290598,0.0890481064483111,0.1609820749022386,0.0303030303030303
196,Chris Conley,WR,2023,9.9,0.0,0,0.0,0.0,0,3,6,69.0,0,0.2307692307692307,0.2936507936507936,0.5810744810744811,0.1825396825396825
197,Chris Conley,WR,2024,13.6,0.0,0,0.0,0.0,0,6,12,76.0,0,0.0517241379310344,0.0989483747609942,0.1567449067053471,0.0188492063492063
198,C.J. Uzomah,TE,2022,56.2,0.0,0,0.0,0.0,0,21,27,232.0,2,0.062645011600928,0.0536545305228579,0.1368911418196784,0.1646310215237444
199,C.J. Uzomah,TE,2023,19.8,0.0,0,0.0,0.0,0,8,12,58.0,1,0.0463320463320463,0.03248730964467,0.0954879172138055,0.1853402017600343
200,Geoff Swaim,TE,2022,23.8,0.0,0,0.0,0.0,0,12,16,58.0,1,0.0498442367601246,0.0136546184738955,0.0856900499193033,0.0505802179433604
201,Geoff Swaim,TE,2023,19.4,0.0,0,0.0,0.0,0,10,11,94.0,0,0.0476190476190476,0.0314960629921259,0.0966254218222722,0.0335714285714285
202,Geoff Swaim,TE,2024,1.7000000000000002,0.0,0,0.0,0.0,0,1,1,7.0,0,0.024390243902439,0.0048661800486618,0.0404783098925879,0.0104790419161676
203,Melvin Gordon,RB,2022,87.1,0.0,0,0.0,318.0,2,25,32,223.0,0,0.0922190201729106,0.0072327044025157,0.1441146937813785,0.0454730831973898
204,Melvin Gordon,RB,2023,19.7,0.0,0,0.0,81.0,1,3,3,46.0,0,0.03,0.024390243902439,0.0645121951219512,0.0263157894736842
205,Trevor Siemian,QB,2022,10.16,184.0,1,1.0,8.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
206,Trevor Siemian,QB,2023,26.96,724.0,2,4.0,40.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
207,David Johnson,RB,2022,9.1,0.0,0,0.0,24.0,0,4,4,47.0,0,0.0459770114942528,0.0012804097311139,0.0699898450262704,0.0305989583333333
208,Ty Montgomery,WR,2022,10.3,0.0,0,0.0,-2.0,0,3,4,15.0,1,0.1333333333333333,0.046594982078853,0.2372759856630824,0.5352112676056338
209,Ty Montgomery,WR,2023,9.9,0.0,0,0.0,9.0,0,5,12,40.0,0,0.0483870967741935,0.0472440944881889,0.1103759207518415,0.0142551674982181
210,Phillip Dorsett,WR,2022,51.7,0.0,0,0.0,0.0,0,20,40,257.0,1,0.0838574423480083,0.1248947516138085,0.2257019648130594,0.072046137632226
211,Phillip Dorsett,WR,2023,0.0,0.0,0,0.0,0.0,0,0,3,0.0,0,0.0454545454545454,0.2058047493403693,0.2328256176541137,0.0
212,Tyler Lockett,WR,2022,239.3,0.0,0,0.0,0.0,0,84,117,1033.0,9,0.2195121951219512,0.3065153010858835,0.5744805335516336,0.2821702008597373
213,Tyler Lockett,WR,2023,202.4,0.0,0,0.0,0.0,0,79,122,894.0,5,0.2121739130434782,0.3207959233195826,0.5748976082208834,0.2159670704604501
214,Tyler Lockett,WR,2024,121.0,0.0,0,0.0,0.0,0,49,74,600.0,2,0.1247892074198988,0.1903257170636849,0.3394443847807962,0.1161278395806826
215,Tyler Kroft,TE,2022,9.7,0.0,0,0.0,0.0,0,4,5,57.0,0,0.0413223140495867,0.0882723833543505,0.1326013777578606,0.0311135371179039
217,Duke Johnson,RB,2022,0.4,0.0,0,0.0,4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
218,Marcus Mariota,QB,2022,196.56,2219.0,15,9.0,438.0,4,0,0,0.0,0,0.0,0.0,0.0,0.0
219,Marcus Mariota,QB,2023,11.76,164.0,1,1.0,52.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
220,Marcus Mariota,QB,2024,45.760000000000005,364.0,4,0.0,92.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
222,Sterling Shepard,WR,2022,34.400000000000006,0.0,0,0.0,0.0,0,13,24,154.0,1,0.2608695652173913,0.3833049403747871,0.6979483001259166,0.3041666666666667
223,Sterling Shepard,WR,2023,22.3,0.0,0,0.0,6.0,0,10,22,57.0,1,0.0698412698412698,0.0664451827242525,0.1579180509413067,0.0542162043152796
224,Sterling Shepard,WR,2024,80.3,0.0,0,0.0,69.0,0,32,51,334.0,1,0.111597374179431,0.1435944140862173,0.2822715925381205,0.0642585731927424
225,Austin Hooper,TE,2022,97.4,0.0,0,0.0,0.0,0,41,60,444.0,2,0.131578947368421,0.1345668629100084,0.3050219113806383,0.127618075429738
226,Austin Hooper,TE,2023,48.400000000000006,0.0,0,0.0,0.0,0,25,31,234.0,0,0.0604288499025341,0.0339869281045751,0.1178328173374612,0.0350089766606822
227,Austin Hooper,TE,2024,108.6,0.0,0,0.0,0.0,0,45,59,476.0,3,0.1115311909262759,0.1003640145605824,0.2475879980378799,0.1545268720709941
228,Nick Vannett,TE,2022,11.5,0.0,0,0.0,0.0,0,6,9,55.0,0,0.0511363636363636,0.0262934690415606,0.0977393206877939,0.0243794326241134
229,Nick Vannett,TE,2023,1.3,0.0,0,0.0,0.0,0,1,1,3.0,0,0.0212765957446808,0.0097402597402597,0.039707101409229,0.0
230,Nick Vannett,TE,2024,48.5,0.0,0,0.0,0.0,0,17,20,135.0,3,0.0503778337531486,0.0067588325652841,0.0809738166819502,0.117882999642474
231,Chris Moore,WR,2022,115.1,0.0,0,0.0,3.0,0,48,74,548.0,2,0.1409523809523809,0.1601503759398496,0.3395488721804511,0.1344226237234878
232,Chris Moore,WR,2023,68.30000000000001,0.0,0,0.0,39.0,0,22,35,424.0,0,0.0813953488372093,0.1612578616352201,0.2510993125639901,0.0704318936877076
233,Miles Killebrew,DB,2024,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
234,Brandon Allen,QB,2022,0.78,22.0,0,0.0,-1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
235,Brandon Allen,QB,2024,6.360000000000001,199.0,1,2.0,4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
236,Jeff Driskel,QB,2022,17.22,108.0,1,0.0,75.0,0,1,1,4.0,0,0.0040485829959514,-0.0014792899408284,0.0048894425412644,0.0013342228152101
237,Jeff Driskel,QB,2023,13.94,166.0,2,2.0,33.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
238,Kamu Grugier-Hill,LB,2022,1.4,0.0,0,0.0,0.0,0,1,1,4.0,0,0.0217391304347826,0.0,0.0326086956521739,0.0
239,Dwayne Washington,RB,2022,5.5,0.0,0,0.0,38.0,0,1,1,7.0,0,0.0099009900990099,0.0010917030567685,0.0157248475939296,0.0050724637681159
240,Kalif Raymond,WR,2022,116.2,0.0,0,0.0,36.0,0,47,64,616.0,0,0.1155234657039711,0.1658004158004158,0.3059255311962893,0.0735434574976122
241,Kalif Raymond,WR,2023,97.4,0.0,0,0.0,75.0,0,35,44,489.0,1,0.0726072607260726,0.0949583945178658,0.1848776067034016,0.0697496019684469
242,Kalif Raymond,WR,2024,56.5,0.0,0,0.0,0.0,0,17,22,215.0,2,0.0738255033557047,0.0952380952380952,0.1869287312240332,0.0933204510139846
243,Matthias Farley,DB,2022,-0.3,0.0,0,0.0,-3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
244,Alex Erickson,WR,2023,45.2,0.0,0,0.0,0.0,0,16,29,232.0,1,0.0938511326860841,0.1316376617581436,0.2460868284356411,0.1439393939393939
245,J.D. McKissic,RB,2022,55.8,0.0,0,0.0,95.0,0,27,40,173.0,0,0.1351351351351351,0.0226963231956423,0.2208597612592165,0.0439309294057897
246,Robby Anderson,WR,2022,52.2,0.0,0,0.0,0.0,0,20,44,282.0,1,0.1065375302663438,0.2049852410626435,0.3237944882496305,0.0933680805176132
247,Robbie Chosen,WR,2023,22.6,0.0,0,0.0,0.0,0,4,6,126.0,1,0.0338983050847457,0.1090487238979118,0.1380864367454481,0.0870936730156822
248,Robbie Chosen,WR,2024,1.5,0.0,0,0.0,0.0,0,1,4,5.0,0,0.1025641025641025,0.1521035598705501,0.275529001742594,0.0111111111111111
249,Stephen Anderson,TE,2022,3.9,0.0,0,0.0,0.0,0,3,7,9.0,0,0.032258064516129,0.0264705882352941,0.0695635673624288,0.0035488958990536
250,Derrick Henry,RB,2022,302.76,4.0,1,0.0,1538.0,13,33,41,398.0,0,0.0983213429256594,-0.0021766169154228,0.1457407208561509,0.0664440734557596
251,Derrick Henry,RB,2023,246.66000000000005,14.0,2,0.0,1167.0,12,28,36,214.0,0,0.0728744939271255,-0.0218866272707375,0.0918024390740981,0.0304669703872437
252,Derrick Henry,RB,2024,336.40000000000003,0.0,0,0.0,1921.0,16,19,22,193.0,2,0.0461215932914046,-0.006006727534839,0.0643770079092357,0.0474267681325655
253,Michael Thomas,WR,2022,51.1,0.0,0,0.0,0.0,0,16,22,171.0,3,0.1913043478260869,0.1802281368821292,0.4311390312448339,0.4746503496503496
254,Michael Thomas,WR,2023,89.8,0.0,0,0.0,0.0,0,39,64,448.0,1,0.1675392670157068,0.1932223543400713,0.4058867839956173,0.1271392898471283
255,Demarcus Robinson,WR,2022,103.8,0.0,0,0.0,0.0,0,48,75,458.0,2,0.1588983050847457,0.1720539577500636,0.3759906238271695,0.1269339799856552
256,Demarcus Robinson,WR,2023,87.4,0.0,0,0.0,23.0,0,26,39,371.0,4,0.1439114391143911,0.2467733608673206,0.4132858473654431,0.2166049382716049
257,Demarcus Robinson,WR,2024,123.5,0.0,0,0.0,0.0,0,31,64,505.0,7,0.1144901610017889,0.238360814742968,0.3624238932970578,0.2207364169034091
258,Jordan Howard,RB,2022,0.1,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
259,Nate Sudfeld,QB,2022,-0.4,0.0,0,0.0,-4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
260,Clayton Fejedelem,DB,2022,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
261,Derek Watt,RB,2022,20.2,0.0,0,0.0,21.0,1,5,5,11.0,1,0.0152439024390243,0.0029203170629954,0.0252021073089329,0.0860201921511154
262,C.J. Ham,RB,2022,31.3,0.0,0,0.0,7.0,2,10,12,86.0,0,0.032520325203252,0.0218295218295218,0.0662441052684955,0.0149305555555555
263,C.J. Ham,RB,2023,10.2,0.0,0,0.0,7.0,0,7,9,25.0,0,0.03862660944206,0.0051177072671443,0.0620340799768055,0.0071428571428571
264,C.J. Ham,RB,2024,13.5,0.0,0,0.0,10.0,1,5,6,35.0,0,0.0355029585798816,0.000669344042838,0.0537899131040929,0.012699564586357
267,Carson Wentz,QB,2022,112.8,1755.0,11,9.0,86.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
268,Carson Wentz,QB,2023,26.12,163.0,2,1.0,56.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
269,Carson Wentz,QB,2024,4.72,118.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
270,Laquon Treadwell,WR,2022,10.2,0.0,0,0.0,0.0,0,6,10,42.0,0,0.0925925925925925,0.065,0.1908888888888888,0.0274509803921568
271,Laquon Treadwell,WR,2023,2.6,0.0,0,0.0,0.0,0,1,3,16.0,0,0.1071428571428571,0.2117647058823529,0.330126050420168,0.0547945205479452
272,Will Parks,DB,2022,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
273,Jonathan Williams,RB,2022,26.200000000000003,0.0,0,0.0,152.0,0,7,10,40.0,0,0.0434782608695652,-0.0005527915975677,0.0647751580262936,0.014336917562724
274,Jonathan Williams,RB,2023,-0.2,0.0,0,0.0,-2.0,0,0,1,0.0,0,0.0277777777777777,-0.0027472527472527,0.0394688644688644,0.0
275,Marcus Johnson,WR,2022,18.9,0.0,0,0.0,0.0,0,9,22,99.0,0,0.1419354838709677,0.2392197125256673,0.4042789958269854,0.0528846153846153
276,Tyler Boyd,WR,2022,167.12,23.0,0,0.0,0.0,0,58,82,762.0,5,0.1344262295081967,0.1809249940091061,0.34637933946958,0.1557206068268015
277,Tyler Boyd,WR,2023,144.8,0.0,0,1.0,11.0,0,67,98,667.0,2,0.1593495934959349,0.1621970087674059,0.3687819972578272,0.1153785921227781
278,Tyler Boyd,WR,2024,78.3,0.0,0,0.0,3.0,0,39,57,390.0,0,0.1185031185031185,0.1109350237717908,0.2665026967721104,0.0609184629803186
279,Tyreek Hill,WR,2022,341.2,0.0,0,0.0,32.0,1,119,170,1710.0,7,0.2910958904109589,0.3960526315789474,0.7534859408795963,0.2961000349772648
280,Tyreek Hill,WR,2023,376.4,0.0,0,0.0,15.0,0,119,171,1799.0,13,0.3166666666666666,0.4378852536747273,0.8253082029397819,0.4253683560904112
281,Tyreek Hill,WR,2024,218.2,0.0,0,0.0,53.0,0,81,122,959.0,6,0.2064297800338409,0.3689032605766639,0.6047672785120926,0.2551693846292459
282,Ezekiel Elliott,RB,2022,185.8,0.0,0,0.0,876.0,12,17,23,92.0,0,0.0476190476190476,0.0,0.0714285714285714,0.0135453474676089
283,Ezekiel Elliott,RB,2023,174.5,0.0,0,0.0,642.0,3,51,65,313.0,2,0.1166965888689407,-0.01025390625,0.1668417583034111,0.1086379716981132
284,Ezekiel Elliott,RB,2024,57.5,0.0,0,0.0,226.0,3,12,15,69.0,0,0.0271247739602169,-0.0064810369659145,0.0355023313675938,0.0095833333333333
286,Dak Prescott,QB,2022,198.6,2860.0,23,15.0,182.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
287,Dak Prescott,QB,2023,342.84000000000003,4516.0,36,9.0,242.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
288,Dak Prescott,QB,2024,116.52,1978.0,11,8.0,54.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
289,Hunter Henry,TE,2022,103.9,0.0,0,0.0,0.0,0,41,59,509.0,2,0.1163708086785009,0.1217484580316438,0.2719549794430665,0.1300123406005759
290,Hunter Henry,TE,2023,119.9,0.0,0,0.0,0.0,0,42,61,419.0,6,0.1408775981524249,0.1672365557973267,0.3451056418664988,0.2919934294192454
291,Hunter Henry,TE,2024,145.4,0.0,0,0.0,0.0,0,66,97,674.0,2,0.1943887775551102,0.1914117316867808,0.44471255168209,0.1674631167747563
292,Jared Goff,QB,2022,284.32,4438.0,29,7.0,73.0,0,1,1,5.0,0,0.0017006802721088,-0.0009673518742442,0.0017771389087678,0.0005625562556255
293,Jared Goff,QB,2023,289.1,4575.0,30,12.0,21.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
294,Jared Goff,QB,2024,324.46000000000004,4629.0,37,12.0,56.0,0,1,1,7.0,1,0.0018148820326678,0.0014338973329509,0.0038694409153625,0.013562352583124
295,Tyler Higbee,TE,2022,152.0,0.0,0,0.0,0.0,0,72,108,620.0,3,0.2130177514792899,0.0916223031661529,0.3928244697518573,0.1911764705882352
296,Tyler Higbee,TE,2023,108.5,0.0,0,0.0,0.0,0,47,70,495.0,2,0.1351351351351351,0.1024476406762553,0.284660815243707,0.1120218579234972
297,Tyler Higbee,TE,2024,26.6,0.0,0,0.0,0.0,0,8,12,66.0,2,0.1304347826086956,0.054054054054054,0.2388954171562867,0.3854660347551342
298,Pharoh Cooper,WR,2022,4.1,0.0,0,0.0,15.0,0,2,2,6.0,0,0.0298507462686567,-0.010752688172043,0.0361739688653506,0.0069605568445475
299,Mike Thomas,WR,2022,7.800000000000001,0.0,0,0.0,0.0,0,2,10,38.0,0,0.0617283950617283,0.1226130653266331,0.1906830448538991,0.0166374781085814
300,Kenyan Drake,RB,2022,104.1,0.0,0,0.0,482.0,4,17,26,89.0,1,0.0718232044198895,-0.0052579691094314,0.103528431342289,0.0597781847781847
301,Kenyan Drake,RB,2023,3.1,0.0,0,0.0,0.0,0,2,3,31.0,0,0.0428571428571428,-0.0089686098654708,0.0571108263933375,0.0318930041152263
302,Jacoby Brissett,QB,2022,168.62,2608.0,12,6.0,243.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
303,Jacoby Brissett,QB,2023,22.86,224.0,3,0.0,19.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
304,Jacoby Brissett,QB,2024,45.24,826.0,2,1.0,62.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
305,Mo Alie-Cox,TE,2022,53.9,0.0,0,0.0,0.0,0,19,28,189.0,3,0.0590717299578059,0.0473502665412354,0.1264878081696972,0.1564895034988337
306,Mo Alie-Cox,TE,2023,49.1,0.0,0,0.0,0.0,0,13,22,161.0,3,0.054054054054054,0.071290944123314,0.1381138363797323,0.1432682315952146
307,Mo Alie-Cox,TE,2024,32.7,0.0,0,0.0,0.0,0,12,22,147.0,1,0.0619718309859154,0.0541025641025641,0.1362397977609245,0.0599049707602339
308,Johnny Mundt,TE,2022,39.0,0.0,0,0.0,0.0,0,19,21,140.0,1,0.0409356725146198,0.0081644144144144,0.0679350403034613,0.041223662491504
309,Johnny Mundt,TE,2023,40.2,0.0,0,0.0,0.0,0,17,23,172.0,1,0.0688622754491018,0.0416666666666666,0.136626746506986,0.0698277327591092
310,Johnny Mundt,TE,2024,45.2,0.0,0,0.0,0.0,0,19,27,142.0,2,0.0665024630541872,0.0334496800465386,0.1265134386185117,0.0580491708044238
311,Zach Pascal,WR,2022,36.0,0.0,0,0.0,0.0,0,15,19,150.0,1,0.05,0.0334594122781495,0.1017675298225196,0.0476312613156306
312,Zach Pascal,WR,2023,5.9,0.0,0,0.0,0.0,0,4,15,19.0,0,0.0495049504950495,0.065252854812398,0.1264597095924927,0.0054223744292237
313,Phillip Walker,QB,2022,39.14,731.0,3,3.0,39.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
314,PJ Walker,QB,2023,19.96,674.0,1,5.0,30.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
315,Christian McCaffrey,RB,2022,356.36,34.0,1,0.0,1139.0,8,85,108,741.0,5,0.2105263157894736,0.0403274711946634,0.3480514506399412,0.1890016480180414
316,Christian McCaffrey,RB,2023,391.3,0.0,0,0.0,1459.0,14,67,83,564.0,7,0.1784946236559139,0.0406266595857673,0.3002432631524849,0.1736411804922515
317,Christian McCaffrey,RB,2024,47.8,0.0,0,0.0,202.0,0,15,19,146.0,0,0.1711711711711711,0.0845070422535211,0.3243623905595736,0.0906832298136646
318,Curtis Samuel,WR,2022,176.3,0.0,0,0.0,187.0,1,64,92,656.0,4,0.1660649819494584,0.1381091399056815,0.3595847848487329,0.1700370076658736
319,Curtis Samuel,WR,2023,157.2,0.0,0,0.0,39.0,1,62,91,613.0,4,0.1539763113367174,0.136436230892083,0.3401134517187426,0.166587594745106
320,Curtis Samuel,WR,2024,63.7,0.0,0,0.0,14.0,0,31,46,253.0,1,0.1072261072261072,0.0605714285714285,0.2092963036963037,0.0597564102564102
321,George Kittle,TE,2022,200.5,0.0,0,0.0,0.0,0,60,86,765.0,11,0.1869565217391304,0.1774193548387097,0.4223702664796633,0.2930056182392456
322,George Kittle,TE,2023,203.2,0.0,0,0.0,2.0,0,65,90,1020.0,6,0.1935483870967742,0.2262347318109399,0.4713103660939132,0.2099760711030082
323,George Kittle,TE,2024,236.6,0.0,0,0.0,0.0,0,78,94,1106.0,8,0.1978947368421052,0.197677291821102,0.4549839387200395,0.3497158451124034
324,Trent Taylor,WR,2022,13.7,0.0,0,0.0,15.0,0,6,10,62.0,0,0.0485436893203883,0.032514450867052,0.0988270946742241,0.0192546583850931
325,Trent Taylor,WR,2023,-0.2,0.0,0,0.0,-2.0,0,0,2,0.0,0,0.0204081632653061,0.0,0.0306122448979591,0.0
326,Trent Taylor,WR,2024,2.1,0.0,0,0.0,0.0,0,1,1,11.0,0,0.0232558139534883,0.026865671641791,0.0563762582436653,0.0168711656441717
327,Aaron Jones,RB,2022,248.6,0.0,0,0.0,1121.0,2,59,72,395.0,5,0.127886323268206,-0.0035730236712818,0.1889710659652836,0.1433638008188136
328,Aaron Jones,RB,2023,134.9,0.0,0,0.0,656.0,2,30,43,233.0,1,0.1146666666666666,-0.0152235965746907,0.1598211227402473,0.0644727000747943
329,Aaron Jones,RB,2024,241.6,0.0,0,0.0,1138.0,5,51,62,408.0,2,0.1131386861313868,0.0116756756756756,0.1790485697376208,0.0751574071053404
330,Alex Armah,RB,2023,4.3,0.0,0,0.0,0.0,0,3,3,13.0,0,0.0241935483870967,-0.0183968462549277,0.0215728455767029,0.0075057736720554
331,Kendrick Bourne,WR,2022,88.3,0.0,0,0.0,39.0,0,35,48,434.0,1,0.09375,0.1274890095681407,0.2426162076545125,0.0877722483334869
332,Kendrick Bourne,WR,2023,100.0,0.0,0,0.0,4.0,0,37,55,406.0,4,0.197841726618705,0.2724252491694352,0.5147027892636058,0.3402454780361756
333,Kendrick Bourne,WR,2024,65.1,0.0,0,0.0,6.0,0,28,38,305.0,1,0.0962025316455696,0.1183372443848474,0.2389735929762323,0.0919646289888504
334,Matt Breida,RB,2022,59.8,0.0,0,0.0,220.0,1,20,25,118.0,0,0.048076923076923,0.0140971805638872,0.0833931290664944,0.017196152725153
335,Matt Breida,RB,2023,46.9,0.0,0,0.0,151.0,1,17,21,88.0,0,0.0474040632054176,0.0003191828917969,0.071361441121564,0.0161705255420801
336,Nick Mullens,QB,2022,11.76,224.0,1,1.0,8.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
337,Nick Mullens,QB,2023,66.74000000000001,1306.0,7,8.0,25.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
338,Nick Mullens,QB,2024,1.32,38.0,0,0.0,-2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
339,Taysom Hill,TE,2022,145.8,240.0,2,0.0,575.0,7,9,13,77.0,2,0.0276008492569002,0.018463810930576,0.0561723226298111,0.0541253847633705
340,Taysom Hill,QB,2023,143.52,83.0,1,0.0,401.0,4,33,40,291.0,2,0.0689655172413793,0.0425922152027715,0.1375220480242862,0.0738974858555959
341,Taysom Hill,TE,2024,102.34,21.0,0,1.0,278.0,6,23,31,187.0,0,0.1286307053941908,0.0634920634920634,0.243739708884937,0.0487486965589155
342,C.J. Board,WR,2022,1.6,0.0,0,0.0,0.0,0,1,1,6.0,0,0.0384615384615384,0.0365853658536585,0.0869606003752345,0.019108280254777
343,Tim Patrick,WR,2024,92.4,0.0,0,0.0,0.0,0,33,44,394.0,3,0.0892494929006085,0.1456536164565361,0.2503971325161417,0.0878999452397715
344,Patrick Ricard,RB,2022,20.0,0.0,0,0.0,16.0,0,11,13,74.0,0,0.0386904761904761,0.0007150518412584,0.058607755758721,0.0163789287295263
345,Patrick Ricard,RB,2023,16.2,0.0,0,0.0,0.0,0,5,7,52.0,1,0.0445859872611464,0.0151515151515151,0.0790001930129318,0.0497786211258697
346,Patrick Ricard,RB,2024,11.2,0.0,0,0.0,0.0,0,3,5,22.0,1,0.0357142857142857,0.0049586776859504,0.0575383707201889,0.050595238095238
347,Cody Hollister,WR,2022,8.4,0.0,0,0.0,0.0,0,3,5,54.0,0,0.0632911392405063,0.1087866108786611,0.1819659975636883,0.0506566604127579
348,Pharaoh Brown,TE,2022,23.7,0.0,0,0.0,0.0,0,12,20,117.0,0,0.08,0.0590678357175819,0.1672542685740655,0.0366771159874608
349,Pharaoh Brown,TE,2023,37.8,0.0,0,0.0,0.0,0,13,15,208.0,1,0.0557620817843866,0.0566140446379967,0.1289343583869773,0.1030085022890778
350,Pharaoh Brown,TE,2024,12.5,0.0,0,0.0,0.0,0,8,12,65.0,0,0.0416666666666666,0.0313846153846153,0.0876076923076923,0.0152224824355971
351,Anthony Firkser,TE,2022,19.0,0.0,0,0.0,0.0,0,9,13,100.0,0,0.0601851851851851,0.0503496503496503,0.130557498057498,0.0339904826648538
352,John Ross,WR,2024,1.6,0.0,0,0.0,0.0,0,1,2,6.0,0,0.0666666666666666,0.1678571428571428,0.2342857142857143,0.0189873417721519
353,Isaiah McKenzie,WR,2022,119.8,0.0,0,0.0,55.0,1,42,65,423.0,4,0.120817843866171,0.1166735622672734,0.2745656156130753,0.1193230738366115
354,Isaiah McKenzie,WR,2023,20.6,0.0,0,0.0,14.0,0,11,14,82.0,0,0.0465116279069767,0.0160036579789666,0.0825703682436384,0.0194036914339801
355,Samaje Perine,RB,2022,142.1,0.0,0,0.0,394.0,2,38,51,287.0,4,0.0836065573770491,0.0028756290438533,0.1277103393006564,0.0888906447534766
356,Samaje Perine,RB,2023,121.3,0.0,0,0.0,238.0,1,50,56,455.0,0,0.1091617933723196,-0.0026638252530633,0.1616116298560288,0.0637969713965227
357,Samaje Perine,RB,2024,81.4,0.0,0,0.0,92.0,1,28,35,322.0,1,0.0583333333333333,0.0028901734104046,0.0898121387283236,0.0590231567740218
358,Mike Williams,WR,2022,176.5,0.0,0,0.0,0.0,0,63,93,895.0,4,0.1731843575418994,0.3153562304853817,0.5120615207011546,0.219620422346966
359,Mike Williams,WR,2023,50.2,0.0,0,0.0,3.0,0,19,26,249.0,1,0.2131147540983606,0.3021653543307087,0.5614044146121079,0.1974407171775593
360,Mike Williams,WR,2024,56.8,0.0,0,0.0,0.0,0,21,34,298.0,1,0.0764044943820224,0.1608196212356411,0.2432624385615466,0.077834179357022
361,Deshaun Watson,QB,2022,85.58,1102.0,7,5.0,175.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
362,Deshaun Watson,QB,2023,86.8,1115.0,7,4.0,142.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
363,Deshaun Watson,QB,2024,76.72,1148.0,5,3.0,148.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
364,Davis Webb,QB,2022,20.82,168.0,1,0.0,41.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
365,James Conner,RB,2022,200.2,0.0,0,0.0,782.0,7,46,58,300.0,1,0.1100569259962049,-0.0131028714803456,0.1546030918100308,0.0915834719911259
366,James Conner,RB,2023,201.5,0.0,0,0.0,1040.0,7,27,33,165.0,2,0.0780141843971631,-0.0071606475716064,0.1112927585384595,0.0921869377473911
367,James Conner,RB,2024,253.8,0.0,0,0.0,1094.0,8,47,55,414.0,1,0.108267716535433,-0.0296488198042602,0.1386825189597414,0.0866415131161671
368,Mack Hollins,WR,2022,154.16,4.0,0,0.0,40.0,0,57,94,690.0,4,0.1604095563139931,0.223175965665236,0.4191551070031786,0.1539249846279975
369,Mack Hollins,WR,2023,43.1,0.0,0,0.0,0.0,0,18,30,251.0,0,0.0949367088607595,0.1402918069584736,0.2546385088579181,0.0554573574900574
370,Mack Hollins,WR,2024,98.8,0.0,0,0.0,0.0,0,31,50,378.0,5,0.102880658436214,0.161362506215813,0.2834109926269714,0.1409957006058237
371,Jalen Reeves-Maybin,LB,2023,1.54,31.0,0,0.0,3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
